NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
352,140007,神奈川県,大和市,わにわに食堂,ワニワニショクドウ,,,大和市桜森3-4-13,桜森スクエア3,,,(046)246-7608,,,,,,https://www.npo-sakuranomori.net/wani/,sakurano.mori@iaa.itkeeper.ne.jp,,,,,,3,月木,,15:00,18:00,第1月曜日、第2月曜日、第3木曜日、第4月曜日,,0,0,0,0,300,,,,,,,,,,,,
353,140007,神奈川県,座間市,こぼんのう食堂,コボンノウショクドウ,,,座間市,,,,(090)3508-5777,,,,,,https://www.facebook.com/kobon2020nou/about,kobon2020nou@gmail.com,,,,,,5,金,,16:30,18:30,第2金曜日,,0,0,0,0,200,,,,,,,,,,,,
354,140007,神奈川県,座間市,くりはらふれあい食堂,クリハラフレアイショクドウ,,,座間市栗原中央3-29-17,,,,(046)257-7210,,,,,,,kurihara.cc@jcom.home.ne.jp,,,,,,5,土,,11:00,13:30,第2土曜日,,,0,0,,,小中学生のみ,,,,,,,,,,,
355,140007,神奈川県,座間市,コチカフェ『みんなの食堂-2,コチカフェ『ミンナノショクドウ-2,,,座間市相模が丘5-30-4,,,,(070)1257-6604,,,,,,https://instagram.com/minnano.shokudou?igshid=YTQwZjQ0NmI0OA==&utm_source=qr,cochi.cafe.2019@gmail.com,,,,,,5,水,,17:30,19:30,第4水曜日,,250,250,250,250,250,,,,,,,,,,,,
356,140007,神奈川県,座間市,コチカフェ『みんなの食堂-1,コチカフェ『ミンナノショクドウ-1,,,座間市相模が丘5-9-25,桜ハイツ店左,,,(070)1257-6604,,,,,,https://instagram.com/minnano.shokudou?igshid=YTQwZjQ0NmI0OA==&utm_source=qr,cochi.cafe.2019@gmail.com,,,,,,5,水,,16:30,19:00,第3水曜日,,250,250,250,250,350,,,,,,,,,,,,
357,140007,神奈川県,座間市,夜ぽっけ,ヨルポッケ,,,座間市入谷西2-20-15,,,,(090)1474-0711,,,,,,https://active-mama-zama.jimdofree.com/,active_mama_zama@yahoo.co.jp,,,,,,5,金,,16:00,19:30,第4金曜日,,,,,,,100円からのカンパ制（0円でも可）,,,,,,,,,,,
358,140007,神奈川県,南足柄市,まんま遊〜と,マンマユウ～ト,,,南足柄市岩原240-1,サンハイツ中島102,,,(090)9151-8225,,,,,,,ay-janne@outlook.jp,,,,,,1,月,,11:00,18:30,毎週月曜日,,0,0,0,0,250,,,,,,,,,,,,
359,140007,神奈川県,綾瀬市,がじゅまる食堂,ガジュマルショクドウ,,,綾瀬市小園400-1,,,,(090)4444-6879,,,,,,https://gajumarusyokudou.grupo.jp/,gajumarutree2015@gmail.com,,,,,,3,火,,17:00,19:30,毎週火曜日,,0,200,200,200,400,親子利用500円,,,,,,,,,,,
360,140007,神奈川県,葉山町,みんなの子ども食堂,ミンナノコドモショクドウ,,,三浦郡葉山町堀内859-1,,,,(046)876-1965,,,,,,,lv_hayama@sompocare.com,,,,,,5,土,,11:00,14:00,,,0,0,0,0,0,,,,,,,,,,,,
361,140007,神奈川県,葉山町,あんじぇらごはん,アンジェラゴハン,,,葉山町一色1115-2,,,,(090)8514-9191,,,,,,Instagram「あんじぇらごはん」で検索,Angela.gohan2017@gmail.com,,,,,,5,水,,17:00,19:00,第4水曜日,,300,300,300,300,300,,,,,,,,,,,,
362,140007,神奈川県,寒川町,小谷こどもカフェ,コヤトコドモカフェ,,,高座郡寒川町小谷1-13-10,,,,090-3065-8412,,,,,,,misawa@samukawahome.com,,,,,,4,土,,10:30,12:30,第2土曜日、第4土曜日,,0,100,100,100,100,,,,,,,,,,,,
363,140007,神奈川県,箱根町,つながり食堂,ツナガリショクドウ,,,足柄下郡箱根町湯本475-8,,,,(090)5506-7309,,,,,,https://www.facebook.com/profile.php?id=100064047045071,sato-ctb@nifty.com,,,,,,5,木,,17:00,19:00,第1木曜日,,100,100,100,100,300,,,,,,,,,,,,
364,140007,神奈川県,愛川町,ぶどうの木,ブドウノキ,,,愛川町中津,,,,(080)4458-9679,,,,,,"https://budounoki-fp.wixsite.com/aikawa
",budou.fp.2021@gmail.com,,,,,,8,,,,,不定期,,0,0,0,0,,未定又は無料,,,,,,,,,,,
365,182109,福井県,坂井市,子ども食堂スマイル,コドモショクドウスマイル,みんなの居場所づくり,,福井県坂井市三国町加戸136-7-7,,36.231037,136.167424,,,,,,,,mikunisibushakyo@tuba.ocn.ne.jp,,,,,,5,日,毎月第4日曜日,10:00,12:00,,,100,100,100,100,300,,電話,事前申込,20,,,,,,,,
366,182109,福井県,坂井市,ふれあい食堂きべ丸,フレアイショクドウキベマル,,,福井県坂井市坂井町高柳117-9,,36.183387,136.1712758,(0776)72-0007,,,,,,,sakakibe-cc@city.fukui-sakai.lg.jp,,,,,坂井木部地区まちづくり協議会ふれあい食堂実行委員会,5,日,原則毎月第4日曜日,,,,,,,,,,,,事前申込,,,,,,,,,
367,182109,福井県,坂井市,大関居場所づくり～みんないっしょに～,オオゼキイバショヅクリ～ミンナイッショニ～,居場所づくり,助け合える関係づくり,福井県坂井市坂井町東12-5-1,大関コミニティセンター,36.18489295,136.218776,(0776)72-1957,,,,,,,tora.brabo@gmail.com,,,,,,5,土,毎月第一土曜日,9:00,13:00,,大関小学校子供、兄弟、父兄,100,100,100,100,200,,学校にチラシを配布,,,1,1,,,,,,
368,182109,福井県,坂井市,OIDE,オイデ,子どもの居場所,学習支援;多世代交流;キャリア教育;生涯学習,福井県坂井市丸岡町霞1丁目1-2,いこいの家内,36.1511069,136.270674,(090)9447-3872,,,,,,https://instagram.com/iwama_100_murabito?igshid=MzNlNGNkZWQ4Mg==,0071kazuy0@gmail.com,,,,,100人の村人プロジェクト,3,木,,15:30,19:00,体験イベント開催（随時）,小学生4年生から6年生と中学校生,-,300,300,,,チケット制,電話;インスタDM,体験イベントは上記の他に坂井市社会福祉協議会まるおか支部まで,10,,,,,,,,
369,182109,福井県,坂井市,えがお子ども食堂,エガオコドモショクドウ,誰でも参加できる子ども真ん中のみんなの居場所,学習支援;遊び,福井県坂井市丸岡町西里丸岡12-9-3,丸岡バスターミナルにぎわい広場,36.14940438,136.2676361,(090)8268-0534,,,,,(0776)67-1899,,,,,,,,5,日,毎月第4日曜日,11:00,13:00,,たれでも,0,100,100,100,200,,申し込み書を社協丸岡支部へ提出,,500,,1,,,,,,
370,182109,福井県,坂井市,西瓜屋子ども食堂,ニシウリヤコドモショクドウ,居場所づくり,居場所づくり,福井県坂井市丸岡町西瓜屋9-25-2,,36.1445065,136.2706562,(0776)89-1083,,,,,,,kukulu0990@docomo.ne.jp,,,,,KUKULU.~くくる～,2,水木金土日,,12:00,20:00,,誰でも,330,330,330,330,330,,電話,,,,1,,,,,,
371,472115,沖縄県,沖縄市,一般社団法人みんなのももやま子ども食堂,イッパンシャダンホウジンミンナノモモヤマコドモショクドウ,,生活指導;学習支援;就学支援;キャリア支援,沖縄市上地3-20-12,,26.334938,127.790497,(098)939-1212,,,,2282,,,,,,,,,1,月火水木金,,13:00,20:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,夕食提供
372,472115,沖縄県,沖縄市,夢空間たんぽぽ,ユメクウカンタンポポ,,生活指導;学習支援;キャリア支援,沖縄市泡瀬2-50-25,,26.31699,127.835392,(098)939-1212,,,,2282,,,,,,,,,1,月火水木金,,13:00,18:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,軽食※必要に応じて夕食対応
373,472115,沖縄県,沖縄市,住吉国際ジュニア倶楽部,スミヨシコクサイジュニアクラブ,,生活指導;学習支援,沖縄市住吉1-11-23,,26.338288,127.807971,(098)939-1212,,,,2282,,,,,,,,,1,月火木金土,,16:00,20:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,夕食提供
374,472115,沖縄県,沖縄市,ここキッズ,ココキッズ,,生活指導;学習支援,沖縄市高原5-18-1,,26.321323,127.82803,(098)939-1212,,,,2282,,,,,,,,,3,月金,,15:00,19:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,軽食提供
375,472115,沖縄県,沖縄市,美ら団子,チュラダンゴ,,生活指導;学習支援;就学支援;キャリア支援,沖縄市知花1-25-3,1階,26.360582,127.818184,(098)939-1212,,,,2282,,,,,,,,,1,火水木金土,,13:00,20:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,平日夕（軽食）、週末昼・夕食
376,472115,沖縄県,沖縄市,こどな部,コドナブ,,生活指導;学習支援;就学支援,沖縄市美里仲原町7-25,,26.347007,127.825915,(098)939-1212,,,,2282,,,,,,,,,2,火木金,,14:00,19:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,夕食提供
377,472115,沖縄県,沖縄市,おこすこや教室,オコスコヤキョウシツ,,生活指導;学習支援;就学支援;キャリア支援,沖縄市照屋4-12-2,,26.331924,127.817212,(098)939-1212,,,,2282,,,,,,,,,1,月火水木金,,14:00,21:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,夕食提供（お弁当）
378,472115,沖縄県,沖縄市,学習支援ひろばくじら寺子屋,ガクシュウシエンヒロバクジラテラコヤ,,生活指導;学習支援;就学支援,沖縄市海邦2-9-10,,26.329979,127.83344,(098)939-1212,,,,2282,,,,,,,,,1,月火水木金,,13:00,19:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,軽食（おやつを含む）提供
379,472115,沖縄県,沖縄市,エンカレッジ美里学習支援教室,エンガレッジミサトガクシュウシエンキョウシツ,,生活指導;学習支援;就学支援;キャリア支援,沖縄市松本4-16-42,,26.356678,127.817529,(098)939-1212,,,,2282,,,,,,,,,1,月火水木金,,14:00,21:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,夕食提供（お弁当）
380,472115,沖縄県,沖縄市,ゆめさきスクール,ユメサキスクール,,生活指導;学習支援;就学支援;キャリア支援,沖縄市中央1-22-3,島中央店舗2階,26.337535,127.800168,(098)939-1212,,,,2282,,,,,,,,,1,月火水木金,,14:00,19:00,開所日、時間については事業所によって変更する場合がありますのでご了承ください。,,,,,,,こどもの利用料は無料です。,居場所の利用および見学、各種お問い合わせは、こどもの居場所づくり支援員までご連絡ください。,,,,,,,,,,夕食提供（お弁当）
